"decade","sppocean","ntot","npres","thresh","dev.pres","tss","acc","sens","spec","kappa","auc","tssmax","accmax","kappamax","rpb","thresh.gr","dev.pres.gr","tss.gr","acc.gr","sens.gr","spec.gr","kappa.gr","auc.gr","tssmax.gr","accmax.gr","kappamax.gr","rpb.gr"
1960,"centropristis striata_Atl",10068,793,0.07978711,0.282498357240785,0.197609437302088,0.720997218911402,0.909205548549811,0.704905660377358,0.242094210643103,0.876159522506569,0.38153755082049,0.921235597934049,0.342139675177163,0.409814327806633,0.06112451,0.282498357240785,0.145512478523947,0.677388984779539,0.933333333333333,0.660705331773358,0.174627051450094,0.883910824258476,0.421142951251647,0.938804330770438,0.349893331310116,0.401539548391253
1980,"centropristis striata_Atl",7275,680,0.07978711,0.282498357240785,0.166962729151635,0.682611683848797,0.788235294117647,0.67172100075815,0.197168578838588,0.798760536056727,0.631878252060598,0.90872852233677,0.223232771259581,0.309132417222472,0.06112451,0.282498357240785,0.116610395137366,0.651186371932671,0.844370860927152,0.638582847267228,0.137342398779122,0.82595042197262,0.830675984349911,0.941593997160819,0.248926199316768,0.314599260430283
1990,"centropristis striata_Atl",6447,553,0.07978711,0.282498357240785,0.154595336076818,0.702497285559175,0.743218806509946,0.698676620291822,0.188942669263552,0.787839842031403,0.642592801853212,0.914999224445479,0.204929271100488,0.278139592953766,0.06112451,0.282498357240785,0.105780764322796,0.670665725711597,0.80168776371308,0.662929745889387,0.129326485451176,0.795575191471201,0.944915254237288,0.944954128440367,0.167161509347118,0.239740160825958
2000,"centropristis striata_Atl",6582,782,0.07978711,0.282498357240785,0.208788006064732,0.695685202066241,0.781329923273657,0.684137931034483,0.242578893902585,0.789549563453567,0.341882829206692,0.881191127316925,0.265090769214883,0.304286557369621,0.06112451,0.282498357240785,0.135715796648412,0.656975433851702,0.779291553133515,0.645945945945946,0.15832895035309,0.782995467600372,0.688534566699124,0.918864097363083,0.209148167562297,0.279480642410659
2010,"centropristis striata_Atl",3867,659,0.07978711,0.282498357240785,0.233914993268784,0.728988880268942,0.591805766312595,0.75716957605985,0.266910679082671,0.745706863342403,0.284939645416824,0.829583656581329,0.275110370418185,0.265877939306842,0.06112451,0.282498357240785,0.164469991364421,0.696193771626298,0.606770833333333,0.709896249002394,0.193671191783608,0.729734054934823,0.867728531855956,0.868166089965398,0.203473336189812,0.22638089057022
1960,"centroscyllium fabricii_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"centroscyllium fabricii_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"centroscyllium fabricii_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"centroscyllium fabricii_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"centroscyllium fabricii_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"chaceon quinquedens_Atl",10068,97,0.00962938,0.172303163613609,0.0300443108843993,0.760131108462455,0.824742268041237,0.759502557416508,0.0444164303864807,0.876594701955258,0.10819526298232,0.990365514501391,0.136141783150298,0.162590610794896,0.00516651,0.172303163613609,0.0136614173900645,0.643809822689471,0.96969696969697,0.64211356466877,0.0173885035886039,0.8861676703948,0.0577935480222794,0.994821904911345,0.0975992791401153,0.109262720460105
1980,"chaceon quinquedens_Atl",7275,57,0.00962938,0.172303163613609,0.0310409300108251,0.797938144329897,0.859649122807018,0.797450817400942,0.0481262660274471,0.882598571796629,0.242298170815569,0.992164948453608,0.124429777734639,0.159944512225376,0.00516651,0.172303163613609,0.0180652680652681,0.658284323666599,1,0.656122448979592,0.0234283588571547,0.909348255431205,0.493913572732806,0.993713242749949,0.100807161115501,0.142157444807086
1990,"chaceon quinquedens_Atl",6447,88,0.00962938,0.172303163613609,0.0519751472912989,0.805956258724988,0.818181818181818,0.80578707343922,0.0796865830253619,0.865880856052267,0.222230354038972,0.986350240421902,0.0980057170215507,0.15161481919177,0.00516651,0.172303163613609,0.0406603978328339,0.664314278993178,0.983870967741935,0.659584626402483,0.0522207089513471,0.849317336495738,0.319199057714959,0.985415196424371,0.0855795482749999,0.14123699478204
2000,"chaceon quinquedens_Atl",6582,127,0.00962938,0.172303163613609,0.0774821688013052,0.809176542084473,0.858267716535433,0.808210689388071,0.116748880576683,0.893645285044249,0.981003039513678,0.981312670920693,0.258017332440778,0.317963394159368,0.00516651,0.172303163613609,0.051932335718933,0.670948839305837,0.932584269662921,0.665593376264949,0.0666989772043585,0.867734616458038,0.980383314543405,0.980842911877395,0.227731651805824,0.29100569850531
2010,"chaceon quinquedens_Atl",3867,101,0.00962938,0.172303163613609,0.0796861576296513,0.749418153607448,0.871287128712871,0.746149761019649,0.111388017578146,0.867352760236194,0.475110189266269,0.973881561934316,0.192772080631126,0.244359899888138,0.00516651,0.172303163613609,0.0494579631736955,0.618339100346021,0.9375,0.611111111111111,0.0586063450830715,0.851501680820948,0.550616916902037,0.978200692041522,0.135816507888371,0.193832051887204
1960,"chaetodipterus faber_Atl",10068,58,0.00593861,0.408443090327264,0.048769786129675,0.891835518474374,0.96551724137931,0.891408591408591,0.0832027212795639,0.972074477246891,0.395417413827456,0.994239173619388,0.27366486144601,0.308680490502555,0.00725927,0.408443090327264,0.053647147981435,0.875725717872274,0.978260869565217,0.874980243401296,0.0895835805943424,0.970595309268078,0.472749058541595,0.992782049270359,0.320833135982562,0.333364716681879
1980,"chaetodipterus faber_Atl",7275,72,0.00593861,0.408443090327264,0.0324400461494826,0.743230240549828,0.902777777777778,0.741635429682077,0.0468790174515469,0.932128974038595,0.546334526103312,0.990240549828179,0.261665002016679,0.297424896741096,0.00725927,0.408443090327264,0.019378471016188,0.737375785844656,0.870967741935484,0.736530612244898,0.0280901518567998,0.937360105332456,0.994318181818182,0.994321638612857,0.234045858179652,0.255470157234397
1990,"chaetodipterus faber_Atl",6447,64,0.00593861,0.408443090327264,0.0363702960610944,0.758492322010237,0.9375,0.756697477675074,0.0534811608128315,0.920225109666301,0.32385834109972,0.990072902125019,0.22413000857738,0.256241575863571,0.00725927,0.408443090327264,0.0181687313968674,0.749941190308163,0.952380952380952,0.748936170212766,0.0268328721419973,0.919565462118654,0.495293010120028,0.995059985885674,0.296699400857953,0.208993255026671
2000,"chaetodipterus faber_Atl",6582,30,0.00593861,0.408443090327264,0.013428934443608,0.740352476450927,0.833333333333333,0.73992673992674,0.0196409307374813,0.90758547008547,0.0955873402312842,0.995442114858706,0.114815247123784,0.166561661784721,0.00725927,0.408443090327264,0.00650193028054981,0.728420103673653,0.75,0.728361581920904,0.00941233230079625,0.902693032015066,0.10907029478458,0.997295469912103,0.15336075721874,0.154639676367222
2010,"chaetodipterus faber_Atl",3867,6,0.00593861,0.408443090327264,0.00511357965362364,0.763899663822084,0.833333333333333,0.763791763791764,0.00777519878524087,0.93978243978244,0.332297332297332,0.99844840961986,0.332297332297321,0.147207834545507,0.00725927,0.408443090327264,0.00230075042214434,0.749826989619377,0.666666666666667,0.749913404918601,0.00344162168297998,0.88003694723473,0.249306999306999,0.998961937716263,0.284865881421391,0.113920640951208
1960,"chaetodon ocellatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"chaetodon ocellatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"chaetodon ocellatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"chaetodon ocellatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"chaetodon ocellatus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"chauliodus sloani_Atl",10068,15,0.00148921,0.2467729645299,0.0107919266502921,0.883889551052841,0.866666666666667,0.883915249179349,0.018870510326062,0.942047150104446,0.0529533936578163,0.998510131108462,0.08762720511237,0.110294927016181,0.00047053,0.2467729645299,0.00157645822385707,0.701867252471364,1,0.701726844583987,0.00221004126728833,0.846886446886447,0.00600731183233704,0.999529264082849,0.0115090649250576,0.0202117865588739
1980,"chauliodus sloani_Atl",7275,15,0.00148921,0.2467729645299,0.0190114068441065,0.89360824742268,1,0.893388429752066,0.0334018261312895,0.978264462809917,0.0751297261160691,0.997938144329897,0.0953415342478657,0.173936664984779,0.00047053,0.2467729645299,0.00337154416722859,0.70026363820726,1,0.69995939910678,0.00470877561182009,0.982460414129111,0.110298433337848,0.998986006895153,0.14173822232536,0.146050610328079
1990,"chauliodus sloani_Atl",6447,14,0.00148921,0.2467729645299,0.0227394842377127,0.920893438808748,0.857142857142857,0.921032177833048,0.0408875021950702,0.927810841420355,0.103396325287394,0.997828447339848,0.119009136787941,0.131302406034553,0.00047053,0.2467729645299,0.00456748991731524,0.713008703834392,0.857142857142857,0.712770970782281,0.00648687127903383,0.877406759122122,0.0462006079027356,0.998353328628558,0.0691293142654754,0.0751746919560475
2000,"chauliodus sloani_Atl",6582,15,0.00148921,0.2467729645299,0.0255102040816327,0.912944393801276,1,0.912745545911375,0.0455090038584719,0.977336175828638,0.0655834107087589,0.997721057429353,0.114932709583377,0.16750947705005,0.00047053,0.2467729645299,0.00157977883096367,0.715122830741492,1,0.71499436302142,0.00225651710747405,0.983878241262683,0.0206185567010309,0.99954924498535,0.0395556821418367,0.0810382237548776
2010,"chauliodus sloani_Atl",3867,8,0.00148921,0.2467729645299,0.0102464092823366,0.858029480217223,0.75,0.858253433532003,0.0173826994097311,0.869444804353459,0.0890937382119955,0.99793121282648,0.10311472502287,0.0774348965978454,0.00047053,0.2467729645299,0.00428724544480171,0.678546712802768,1,0.678101178101178,0.00579751790987148,0.89015939015939,0.0164852010208478,0.998615916955017,0.0303418510130486,0.0268045853136855
1960,"chilomycterus schoepfii_Atl",10068,40,0.00397233,0.240881595703491,0.0163331972233565,0.76072705601907,1,0.759772636617471,0.0245148156329167,0.932560081771041,0.196319506614941,0.996027016289233,0.126535072953188,0.153858994864992,0.00360967,0.240881595703491,0.0135055783910746,0.736387886395732,1,0.735433070866142,0.0196695313630233,0.928031496062992,0.196854356715948,0.99639102463518,0.156713126323213,0.142082601865841
1980,"chilomycterus schoepfii_Atl",7275,11,0.00397233,0.240881595703491,0.00396682293544897,0.620343642611684,1,0.61976872246696,0.0049049666427205,0.848280436523829,0.00560933905465862,0.998487972508591,0.0101502717181547,0.0445805403259397,0.00360967,0.240881595703491,0.000989609104403761,0.590549584262827,1,0.590383444917833,0.00116781536959399,0.959220937309799,0.00757575757575758,0.999594402758061,0.0142439664578546,0.053009462168285
1990,"chilomycterus schoepfii_Atl",6447,22,0.00397233,0.240881595703491,0.00946643717728055,0.642934698309291,1,0.641712062256809,0.012076094867893,0.923226034665723,0.0287484256064838,0.996587560105475,0.0514909800671358,0.119029977747425,0.00360967,0.240881595703491,0.002963841138115,0.604328393319219,1,0.603862458784739,0.00357310981236747,0.936552048987282,0.0278193777454082,0.998823806163256,0.0519242737377398,0.0904295096983295
2000,"chilomycterus schoepfii_Atl",6582,66,0.00397233,0.240881595703491,0.0272727272727273,0.642357945913096,1,0.638735420503376,0.0342435885832766,0.913493824060122,0.0647560759006542,0.989972652689152,0.106955970091786,0.185533255194721,0.00360967,0.240881595703491,0.00601750547045952,0.590489069190895,1,0.589471305919566,0.00706921806181631,0.929302058086514,0.0479531498749147,0.997520847419428,0.0820081930303169,0.122751415578139
2010,"chilomycterus schoepfii_Atl",3867,39,0.00397233,0.240881595703491,0.0289532293986637,0.661753297129558,1,0.658307210031348,0.0374072526222757,0.959274442033063,0.990170719089498,0.990173260925782,0.255731543016291,0.293519448754448,0.00360967,0.240881595703491,0.015356820234869,0.622837370242215,1,0.620605638705186,0.0188811114758613,0.968243893450175,0.244455994455994,0.994117647058824,0.216268824915479,0.239490431112249
1960,"chionoecetes opilio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"chionoecetes opilio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"chionoecetes opilio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"chionoecetes opilio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"chionoecetes opilio_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"chlamys islandica_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"chlamys islandica_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"chlamys islandica_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"chlamys islandica_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"chlamys islandica_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"chlorophthalmus agassizi_Atl",10068,197,0.01947605,0.333802876099734,0.118505412264012,0.872367898291617,0.883248730964467,0.87215074460541,0.185060276178154,0.927224649758535,0.980530446011721,0.980532379817243,0.288389724466566,0.355756188514779,0.00801995,0.333802876099734,0.0297925992300281,0.759453946336105,0.941176470588235,0.75798797848782,0.0441118240786973,0.948700771039197,0.992153170119272,0.992154401380825,0.27701484338615,0.315545547600327
1980,"chlorophthalmus agassizi_Atl",7275,114,0.01947605,0.333802876099734,0.146722914947825,0.935257731958763,0.684210526315789,0.939254294093004,0.229034746845569,0.910514923672818,0.228292502656175,0.984329896907217,0.289564656940297,0.301556301613004,0.00801995,0.333802876099734,0.0480895585304182,0.863922125329548,0.795454545454545,0.864538571720892,0.0790066067553964,0.913322916085347,0.168127079891786,0.991076860677347,0.211136427547241,0.241933742173051
1990,"chlorophthalmus agassizi_Atl",6447,100,0.01947605,0.333802876099734,0.205937404565112,0.954707615945401,0.7,0.958720655427761,0.307565663639735,0.934370568772648,0.484789694241813,0.984488909570343,0.394544089642507,0.410759902249261,0.00801995,0.333802876099734,0.0652349183487333,0.864031992472359,0.872340425531915,0.863939105613701,0.105879176343267,0.914721541794036,0.989176470588235,0.989179016701953,0.370416446690955,0.369920081378629
2000,"chlorophthalmus agassizi_Atl",6582,172,0.01947605,0.333802876099734,0.290928471067039,0.947280461865694,0.75,0.952574102964119,0.404158659778701,0.934781681964953,0.974460322286409,0.976147067760559,0.459233879903906,0.501081465640815,0.00801995,0.333802876099734,0.107112068965517,0.851926977687627,0.869565217391304,0.851553509781358,0.165114907683491,0.928140791514484,0.979486023444545,0.980392156862745,0.439399150668586,0.46541133850411
2010,"chlorophthalmus agassizi_Atl",3867,249,0.01947605,0.333802876099734,0.418006445975024,0.921127489009568,0.759036144578313,0.932283029297955,0.513640867799931,0.911621055809751,0.936335403726708,0.940005171967934,0.519112428403427,0.481410547685409,0.00801995,0.333802876099734,0.17820066112749,0.820069204152249,0.851851851851852,0.818511796733212,0.249144370331509,0.897936411911004,0.954277797021129,0.956401384083045,0.483410387403591,0.465045694721712
1960,"chloroscombrus chrysurus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"chloroscombrus chrysurus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"chloroscombrus chrysurus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"chloroscombrus chrysurus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"chloroscombrus chrysurus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"citharichthys arctifrons_Atl",10068,1154,0.11422666,0.251281734255442,0.276144736074232,0.760826380611839,0.837954939341421,0.750841373120933,0.333181800478759,0.851025678066049,0.385455990462945,0.885379419944378,0.389973497636866,0.44485581345345,0.09195081,0.251281734255442,0.211219386598709,0.712380354621058,0.887372013651877,0.694660445826853,0.252574641225931,0.851346521655281,0.408177680113012,0.908049584183273,0.351704201790473,0.409603630907483
1980,"citharichthys arctifrons_Atl",7275,986,0.11422666,0.251281734255442,0.20245822622108,0.78446735395189,0.435091277890467,0.839243122913023,0.22973610804438,0.710513737079811,0.531353135313531,0.865154639175258,0.23306355098719,0.277911610870273,0.09195081,0.251281734255442,0.171566966899696,0.766578787264247,0.514545454545455,0.798219584569733,0.209840220292094,0.730775455998008,0.389725330620549,0.888460758466842,0.233827349032482,0.283947644108952
1990,"citharichthys arctifrons_Atl",6447,775,0.11422666,0.251281734255442,0.191105901372451,0.780828292228944,0.483870967741935,0.821403385049365,0.227571024315933,0.719446062150234,0.323616564675894,0.879789049170157,0.252940411231164,0.281851121045714,0.09195081,0.251281734255442,0.189128676543112,0.756292637026582,0.615384615384615,0.7731822971549,0.233585658632376,0.750005789784504,0.33956755050505,0.892966360856269,0.278313392960855,0.297115065415513
2000,"citharichthys arctifrons_Atl",6582,1054,0.11422666,0.251281734255442,0.302116853336366,0.807353388027955,0.453510436432638,0.874819102749638,0.314330388215321,0.760949689968887,0.673813868613139,0.847614706776056,0.323834657432768,0.371581440354178,0.09195081,0.251281734255442,0.290128314370207,0.785665990534145,0.583333333333333,0.822541966426859,0.330584813607528,0.770994120882631,0.84660500789533,0.851701600180302,0.343969009669693,0.382635404534473
2010,"citharichthys arctifrons_Atl",3867,1308,0.11422666,0.251281734255442,0.423075315337911,0.7403672097233,0.499235474006116,0.863618601016022,0.384861819733954,0.770335823793937,0.662267080745342,0.742694595293509,0.416581265774346,0.452092572557729,0.09195081,0.251281734255442,0.434457472160455,0.75363321799308,0.608836206896552,0.822120285423038,0.432676517977963,0.775021749446378,0.679362880886427,0.76401384083045,0.434619793698797,0.457849443718723
1960,"citharichthys macrops_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"citharichthys macrops_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"citharichthys macrops_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"citharichthys macrops_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"citharichthys macrops_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"citharichthys spilopterus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"citharichthys spilopterus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"citharichthys spilopterus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"citharichthys spilopterus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"citharichthys spilopterus_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"clupea harengus_Atl",10068,1564,0.1553364,0.161631539259255,0.22219648502354,0.63875645609853,0.813938618925831,0.60653809971778,0.233982812343496,0.77579743577868,0.495640923566879,0.848529996027016,0.268184256603429,0.360381184593595,0.11236348,0.161631539259255,0.14592904600361,0.477483131962969,0.924581005586592,0.420894467031996,0.116509217914563,0.762843631709564,0.887929681368702,0.890004707359171,0.254901315722878,0.314302366748249
1980,"clupea harengus_Atl",7275,1391,0.1553364,0.161631539259255,0.259753023001065,0.673264604810997,0.757009345794392,0.653467029231815,0.279828389954123,0.786763724848631,0.30669086674149,0.808797250859106,0.339437789869864,0.384752819993229,0.11236348,0.161631539259255,0.171430390008911,0.536605151084973,0.859154929577465,0.482350153991945,0.153738981264817,0.746658057799534,0.22221440489342,0.856012979111742,0.258634132862674,0.298669553323138
1990,"clupea harengus_Atl",6447,2664,0.1553364,0.161631539259255,0.425538729753289,0.716922599658756,0.728978978978979,0.708432461009781,0.428350897813801,0.806990128510747,0.586875581756128,0.730417248332558,0.475480579850745,0.485699527123685,0.11236348,0.161631539259255,0.309905729395289,0.620795107033639,0.804755944931164,0.50998869204674,0.280288211896492,0.75446810397656,0.624382207578254,0.723359209597742,0.391622414632382,0.411858473820043
2000,"clupea harengus_Atl",6582,2503,0.1553364,0.161631539259255,0.318772588371202,0.667122455180796,0.672792648821414,0.6636430497671,0.322664006137429,0.758736390565203,0.619814617839234,0.679276815557581,0.401390088611291,0.377454836153281,0.11236348,0.161631539259255,0.249551430842574,0.597701149425287,0.75250626566416,0.510735656458993,0.231604229528991,0.714169707972854,0.442396727798392,0.687852152355195,0.291213419622391,0.326753213305936
2010,"clupea harengus_Atl",3867,1890,0.1553364,0.161631539259255,0.460029370696711,0.730023273855702,0.734920634920635,0.725341426403642,0.460037123260299,0.807005965427817,0.579114854017578,0.749159555210758,0.500518923738584,0.482783462952056,0.11236348,0.161631539259255,0.459038568257492,0.71038062283737,0.848375451263538,0.583388704318937,0.426643026957328,0.779027789438334,0.539386132244879,0.714186851211073,0.435510836279367,0.448690243444199
1960,"conger oceanicus_Atl",10068,142,0.01412904,0.0919994704371722,0.0229583634756049,0.560588001589194,0.852112676056338,0.556417489421721,0.025204151791131,0.766179233369185,0.117831387362637,0.985895907826778,0.0982304957385638,0.131223924609655,0.00722538,0.0919994704371722,0.00858964265533456,0.398085673936921,0.891304347826087,0.394499762920816,0.00675905886234178,0.777983933590341,0.326268969126112,0.992782049270359,0.098657631454347,0.0965205101523212
1980,"conger oceanicus_Atl",7275,192,0.01412904,0.0919994704371722,0.0298631480338211,0.526185567010309,0.770833333333333,0.519553861358182,0.0305340359653349,0.719978366629018,0.973742095133352,0.973745704467354,0.157866149024077,0.156802988573081,0.00722538,0.0919994704371722,0.0212757450483519,0.422429527479213,0.892857142857143,0.414276872292139,0.0174972186825616,0.738485759478126,0.98316430020284,0.983167714459542,0.121497554361657,0.130302237419365
1990,"conger oceanicus_Atl",6447,109,0.01412904,0.0919994704371722,0.023891291149331,0.484256243213898,0.880733944954128,0.477437677500789,0.0225651590169328,0.739020644373098,0.183235020180068,0.983092911431674,0.125552026827454,0.129582784887053,0.00722538,0.0919994704371722,0.0169582947580858,0.394730651611386,0.978723404255319,0.388201712654615,0.0130833091893645,0.778837783671073,0.489173923276065,0.988943777934604,0.112344946190143,0.122500281029735
2000,"conger oceanicus_Atl",6582,36,0.01412904,0.0919994704371722,0.00840326968097591,0.437556973564266,0.944444444444444,0.434769324778491,0.00728155933121516,0.733321027260074,0.119821809320743,0.994530537830447,0.0738056708647088,0.0757107102116164,0.00722538,0.0919994704371722,0.00412087912087912,0.34640522875817,1,0.344632768361582,0.00283635180061844,0.762429378531073,0.0808474576271186,0.997295469912103,0.0808474576271533,0.0546251143272782
2010,"conger oceanicus_Atl",3867,84,0.01412904,0.0919994704371722,0.0255580761417337,0.418412205844324,0.880952380952381,0.408141686492202,0.0206891076800424,0.714589391135783,0.0695826929897151,0.978277734678045,0.061649756585831,0.103340948406761,0.00722538,0.0919994704371722,0.017404181184669,0.304498269896194,0.934782608695652,0.294303797468354,0.0102132619052487,0.712797346052712,0.0954915345751861,0.984083044982699,0.0669406876650473,0.0894943876211485
1960,"crangon septemspinosa_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,"crangon septemspinosa_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,"crangon septemspinosa_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"crangon septemspinosa_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"crangon septemspinosa_Atl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"cryptacanthodes maculatus_Atl",10068,64,0.00635163,0.109633804205202,0.0176098716057386,0.754966229638458,0.765625,0.754898040783686,0.026134267910672,0.824556115053978,0.327074018877298,0.993643226062773,0.0772296799889726,0.0994621373629515,0.00313688,0.109633804205202,0.00429514368305246,0.494272713008003,0.85,0.493152841177396,0.00422748772614422,0.782067527152526,0.497017736619055,0.99686176055233,0.0903900775016488,0.0866987070659549
1980,"cryptacanthodes maculatus_Atl",7275,70,0.00635163,0.109633804205202,0.0320756726229363,0.75340206185567,0.885714285714286,0.752116585704372,0.0469801157087434,0.885888767720829,0.122209407362003,0.990378006872852,0.161517373244102,0.158122254518049,0.00313688,0.109633804205202,0.0153618804622649,0.482863516528088,0.954545454545455,0.478616738285247,0.014598677432738,0.873453689752032,0.0971346087556015,0.991076860677347,0.132237949704644,0.137099888279403
